station,usage,total_bikes,poi_name,poi_distance,poi_address
Longchamp - Place d'Iéna,0.9,40,Mémorial National de la Guerre d'Algérie,512,"65 quai Branly, 75007 Paris"
Longchamp - Place d'Iéna,0.9,40,Golden Spoon,527,"129 rue Lauriston, 75016 Paris 16eme Arrondissement"
Longchamp - Place d'Iéna,0.9,40,Centre Iena Vision,596,"37 rue Galil\u00e9e, 75016 Paris"
Parc Suzanne Lenglen,0.9230769230769232,52,Aero Hôtel,634,"30 boulevard des Frères Voisin, 92130 Issy-les-Moulineaux"
Parc Suzanne Lenglen,0.9230769230769232,52,Hôpital Européen Georges Pompidou,652,"20 rue Leblanc, 75015 Paris"
Parc Suzanne Lenglen,0.9230769230769232,52,Référencement Internet,996,"6 rue du Pic de Barrette, 75015 Paris"
Louis Blanc - Jemmapes,0.3225806451612903,31,Caserne des Pompiers,192,"188 rue de Valmy, 75010 Paris"
Louis Blanc - Jemmapes,0.3225806451612903,31,Commissariat central du 10e arrondissement,228,"26 rue Louis Blanc, 75010 Paris"
Louis Blanc - Jemmapes,0.3225806451612903,31,Le Robinet d'Or,306,"17 rue Robert Blache (Hôtel Le Robinet d'Or), 75010 Paris"
Louis Blanc - Jemmapes,0.3225806451612903,31,Asl Lahmi,367,"106 avenue Simon Bolivar, 75019 Paris"
Louis Blanc - Jemmapes,0.3225806451612903,31,Contract-Factory,408,"5 place de la Bataille de Stalingrad, 75010 Paris"
Louis Blanc - Jemmapes,0.3225806451612903,31,Detect Pro,524,"53 boulevard de la Villette, 75010 Paris"
Louis Blanc - Jemmapes,0.3225806451612903,31,Un Igloo dans la Ville,598,"7 quai de la Loire, 75019 Paris"
Louis Blanc - Jemmapes,0.3225806451612903,31,Square des Recollets,634,"86 quai de Valmy, 75010 Paris"
Louis Blanc - Jemmapes,0.3225806451612903,31,Beautiful Belleville Hostel & Hôtel,729,"12 rue de l'Atlas, 75019 Paris"
Louis Blanc - Jemmapes,0.3225806451612903,31,Bassin de la Villette,749,"64 quai de la Loire (Quai de la Seine), 75019 Paris"
Averroès - Aimé Césaire,0.6111111111111112,18,Orly-Voyance,568,"3 rue d'Alésia, 93000 Bobigny"
Averroès - Aimé Césaire,0.6111111111111112,18,Hôpital Avicenne,791,"125 rue de Stalingrad, 93000 Bobigny"
Averroès - Aimé Césaire,0.6111111111111112,18,Le Royal,798,"61 avenue Paul Vaillant Couturier, 93120 La Courneuve"
Place de la Montagne du Goulet,0.1428571428571428,21,Socomera,69,"18/20 rue Sebastien Mercier, 75015 Paris"
Place de la Montagne du Goulet,0.1428571428571428,21,Jardin des Mères et Grands-Mères de la Place de Mai,134,"Rond-Point du Pont-Mirabeau, 75015 Paris"
Place de la Montagne du Goulet,0.1428571428571428,21,Référencement Internet,237,"6 rue du Pic de Barrette, 75015 Paris"
Place de la Montagne du Goulet,0.1428571428571428,21,Centre Ophtalmologique Labrouste-Convention,249,"34 rue de la Convention, 75015 Paris"
Place de la Montagne du Goulet,0.1428571428571428,21,Tour Cristal,551,"7-11 quai André Citroën, 75015 Paris"
Place de la Montagne du Goulet,0.1428571428571428,21,Adhap,561,"35 avenue de Versailles, 75016 Paris"
Place de la Montagne du Goulet,0.1428571428571428,21,Unité de police de quartier,614,"C.C Beaugrenelle (City), 75015 Paris"
Place de la Montagne du Goulet,0.1428571428571428,21,Hôpital Européen Georges Pompidou,614,"20 rue Leblanc, 75015 Paris"
Place de la Montagne du Goulet,0.1428571428571428,21,Statue of Liberty (Statue de la Liberté),654,"Pont de Grenelle (Pont de Grenelle), 75015 Paris"
Place de la Montagne du Goulet,0.1428571428571428,21,Sarl AB Fermetures,661,"25 rue de l'Église, 80110 Paris"
Gare de Lyon - Van Gogh,0.6,50,Pont Charles de Gaulle,193,"Pont Charles de Gaulle, 75013 Paris"
Gare de Lyon - Van Gogh,0.6,50,La Seine,241,"Pont d'Austerlitz, 75013 Paris"
Gare de Lyon - Van Gogh,0.6,50,La Consigne,276,"2 rue de Lyon (Boulevard Diderot), 75012 Paris"
Gare de Lyon - Van Gogh,0.6,50,Péniche,277,"50 quai d'Austerlitz, 75013 Paris"
Gare de Lyon - Van Gogh,0.6,50,Debonair Café,327,"36 quai d'Austerlitz, 75013 Paris"
Gare de Lyon - Van Gogh,0.6,50,Petit Casino,338,"2Eme sous Sol 85 quai d'Austerlitz, 75013 Paris"
Gare de Lyon - Van Gogh,0.6,50,Hôtel Bel Oranger Paris,354,"9 rue d'Austerlitz, 75012 Paris"
Gare de Lyon - Van Gogh,0.6,50,Rue Crémieux,356,"23-25 rue Crémieux (Rue de Lyon), 75012 Paris"
Gare de Lyon - Van Gogh,0.6,50,Electricien,415,"9 rue Parrot, 75012 Paris"
Gare de Lyon - Van Gogh,0.6,50,Électricité de France,415,"193 rue de Bercy, 75012 Paris"
Charles Lecocq - Lecourbe,0.0333333333333333,30,Clinique Blomet (Clinique Blomet - Ramsay Santé),88,"136 Bis rue Blomet, 75015 Paris"
Charles Lecocq - Lecourbe,0.0333333333333333,30,Le Pont de Bir-Hakeim,157,"Pont de Bir-Hakeim, 75015 Paris"
Charles Lecocq - Lecourbe,0.0333333333333333,30,Veterinarian Clinic of Dr. le BAIL Laure,169,"24 rue de l'Abbé Groult, 75015 Paris"
Charles Lecocq - Lecourbe,0.0333333333333333,30,Docteur le Bail,182,"24 rue de l'Abbé Groult, 75015 Paris"
Charles Lecocq - Lecourbe,0.0333333333333333,30,Carrefour Express,210,"151 rue de la Convention, 75015 Paris"
Charles Lecocq - Lecourbe,0.0333333333333333,30,Carrefour Express,228,"151 rue de la Convention, 75015 Paris"
Charles Lecocq - Lecourbe,0.0333333333333333,30,Square de la Place Étienne Pernet,326,"30 place Etienne Pernet, 75015 Paris"
Charles Lecocq - Lecourbe,0.0333333333333333,30,Nutrimea,415,"6 rue Dombasle, 75015 Paris"
Charles Lecocq - Lecourbe,0.0333333333333333,30,Square Adolphe Chérioux,421,"place Adolphe Chérioux, 75015 Paris"
Charles Lecocq - Lecourbe,0.0333333333333333,30,Maternité Catholique Sainte Félicité,474,"7 rue de Casablanca, 75015 Paris"
Quai de Valmy,0.84,25,Caserne des Pompiers,23,"188 rue de Valmy, 75010 Paris"
Quai de Valmy,0.84,25,Commissariat central du 10e arrondissement,167,"26 rue Louis Blanc, 75010 Paris"
Quai de Valmy,0.84,25,Contract-Factory,197,"5 place de la Bataille de Stalingrad, 75010 Paris"
Quai de Valmy,0.84,25,Un Igloo dans la Ville,419,"7 quai de la Loire, 75019 Paris"
Quai de Valmy,0.84,25,Le Robinet d'Or,438,"17 rue Robert Blache (Hôtel Le Robinet d'Or), 75010 Paris"
Quai de Valmy,0.84,25,Asl Lahmi,445,"106 avenue Simon Bolivar, 75019 Paris"
Quai de Valmy,0.84,25,Bassin de la Villette,581,"64 quai de la Loire (Quai de la Seine), 75019 Paris"
Quai de Valmy,0.84,25,Detect Pro,718,"53 boulevard de la Villette, 75010 Paris"
Quai de Valmy,0.84,25,Le Capucin,743,"2 rue Marx Dormoy, 75018 Paris"
Quai de Valmy,0.84,25,Dindigul Thalappakatti,780,"176 rue du Faubourg Saint-Denis, 75010 Paris"
Place d'Italie - Vincent Auriol,0.3684210526315789,38,Jardin Françoise-Giroud,84,"4 place d'Italie, 75013 Paris"
Place d'Italie - Vincent Auriol,0.3684210526315789,38,Terre Nouvelle,167,"184 avenue de Choisy, 75013 Paris"
Place d'Italie - Vincent Auriol,0.3684210526315789,38,Fermetures a neuf,168,"19 avenue d'Italie, 75013 Paris"
Place d'Italie - Vincent Auriol,0.3684210526315789,38,Commissariat Central du 13ème,182,"144 boulevard de l'Hôpital, 75013 Paris"
Place d'Italie - Vincent Auriol,0.3684210526315789,38,Le Barachois,253,"30 / 40 avenue d'Italie (C.C Italie Deux), 75013 Paris"
Place d'Italie - Vincent Auriol,0.3684210526315789,38,Ventilpro,261,"10 rue Bobillot, 75013 Paris"
Place d'Italie - Vincent Auriol,0.3684210526315789,38,Whereez,349,"40 avenue d'Italie, 75013 Paris"
Place d'Italie - Vincent Auriol,0.3684210526315789,38,LettreSigne,727,"65 rue Pascal, 75013 Paris"
Place d'Italie - Vincent Auriol,0.3684210526315789,38,L'Ethik A Table,753,"5 rue de la Collégiale, 75005 Paris"
Place d'Italie - Vincent Auriol,0.3684210526315789,38,Puits artésien de la Butte aux Cailles,774,"1 place Paul Verlaine, 75013 Paris"
Square de la rue Pixérécourt,0.2,15,Ajmz Transport,518,"11 rue Henri Poincaré, 75020 Paris"
Square de la rue Pixérécourt,0.2,15,Lopes,545,"110 rue Haxo, 75020 Paris"
Square de la rue Pixérécourt,0.2,15,Ambulance Timing,594,"307 rue de Belleville, 75019 Paris"
Square de la rue Pixérécourt,0.2,15,Square du Docteur Variot,636,"160 avenue Gambetta, 75020 Paris"
Square de la rue Pixérécourt,0.2,15,Lilas Gambetta,662,"223 avenue Gambetta, 75020 Paris"
Square de la rue Pixérécourt,0.2,15,Électricité de France,663,"88 avenue Gambetta, 75020 Paris"
Square de la rue Pixérécourt,0.2,15,Ds Protec,726,"12 Villa Albert Robida, 75019 Paris"
Square de la rue Pixérécourt,0.2,15,Les Tontons Bringueurs,793,"1 rue Boyer (Rue de la Bidassoa), 75020 Paris"
Square de la rue Pixérécourt,0.2,15,Pour elle chez Wijdene,797,"15 rue de Liberté, 75000 Paris"
Square de la rue Pixérécourt,0.2,15,Hôpital Robert Debré,843,"48 boulevard Sérurier, Paris, 75019 Paris"
Place du Front Populaire - George Sand,0.8235294117647058,34,Equinix Centre de Données,478,"520 10 rue Waldeck Rochet, 93300 Aubervilliers"
Place du Front Populaire - George Sand,0.8235294117647058,34,Pratic Appel,578,"4 rue de la Croix Faron, 93210 Saint-Denis"
Place du Front Populaire - George Sand,0.8235294117647058,34,Drôle de Manège,941,"avenue de la Porte d’Aubervilliers, 75018 Paris"
Place du Front Populaire - George Sand,0.8235294117647058,34,Commissariat de Police de la Plaine,948,"35 rue du Landy, 93210 La Plaine Saint Denis"
Place du Front Populaire - George Sand,0.8235294117647058,34,Jardin Anaïs Nin,953,"3 avenue de la Porte d'Aubervilliers, 75019 Paris"
Bastille - Quai de la Rapée,0.2272727272727272,22,Vak ABC A,155,"3 boulevard Bourdon, 75004 Paris"
Bastille - Quai de la Rapée,0.2272727272727272,22,Hôtel Bel Oranger Paris,260,"9 rue d'Austerlitz, 75012 Paris"
Bastille - Quai de la Rapée,0.2272727272727272,22,Rue Crémieux,306,"23-25 rue Crémieux (Rue de Lyon), 75012 Paris"
Bastille - Quai de la Rapée,0.2272727272727272,22,La Seine,325,"Pont d'Austerlitz, 75013 Paris"
Bastille - Quai de la Rapée,0.2272727272727272,22,Péniche,363,"50 quai d'Austerlitz, 75013 Paris"
Bastille - Quai de la Rapée,0.2272727272727272,22,La Consigne,378,"2 rue de Lyon (Boulevard Diderot), 75012 Paris"
Bastille - Quai de la Rapée,0.2272727272727272,22,Quai Saint-Bernard,477,"quai Saint-Bernard, 75005 Paris"
Bastille - Quai de la Rapée,0.2272727272727272,22,Petit Casino,482,"2Eme sous Sol 85 quai d'Austerlitz, 75013 Paris"
Bastille - Quai de la Rapée,0.2272727272727272,22,Commissariat central du 4e arrondissement,482,"27 boulevard Bourdon, 75004 Paris"
Bastille - Quai de la Rapée,0.2272727272727272,22,Electricien,484,"9 rue Parrot, 75012 Paris"
Auguste Blanqui - Glacière,0.847457627118644,59,Ambulances Saint Charles,181,"54 rue de la Glacière, 75013 Paris"
Auguste Blanqui - Glacière,0.847457627118644,59,Centre Hospitalier Sainte Anne,447,"1 rue Cabanis (Rue Ferrus), 75014 Paris"
Auguste Blanqui - Glacière,0.847457627118644,59,LettreSigne,486,"65 rue Pascal, 75013 Paris"
Auguste Blanqui - Glacière,0.847457627118644,59,Lee Jun Manh,638,"35 rue de la Tombe Issoire, 75014 Paris"
Auguste Blanqui - Glacière,0.847457627118644,59,Ventilpro,757,"10 rue Bobillot, 75013 Paris"
Auguste Blanqui - Glacière,0.847457627118644,59,ASC,766,"68 boulevard de Port-Royal, 75005 Paris"
Auguste Blanqui - Glacière,0.847457627118644,59,Hôpital Cochin,785,"27 rue du Faubourg Saint-Jacques, 75014 Paris"
Auguste Blanqui - Glacière,0.847457627118644,59,Le Barachois,836,"30 / 40 avenue d'Italie (C.C Italie Deux), 75013 Paris"
Auguste Blanqui - Glacière,0.847457627118644,59,Le Lakanal,858,"2 avenue René Coty, 75014 Paris"
Auguste Blanqui - Glacière,0.847457627118644,59,Square de l'Abbé Migne,862,"1ter place Denfert-Rochereau, 75014 Paris"
Mazagran - Pierre de Coubertin,0.4285714285714285,14,Amys Ambulance,195,"16 rue Lecocq, 94250 Gentilly"
Mazagran - Pierre de Coubertin,0.4285714285714285,14,Adour Pompes funèbres,426,"8 place 8 Mai, 32160 Plaisance"
Mazagran - Pierre de Coubertin,0.4285714285714285,14,cabinet professeur verber voyant medium marabout Gentilly,669,"7 rue Dedouvre, 94250 Gentilly"
Mazagran - Pierre de Coubertin,0.4285714285714285,14,Pompes Funèbres Asiatiques Millénaire,697,"40 avenue Jean Jaurès, 94250 Gentilly"
Mazagran - Pierre de Coubertin,0.4285714285714285,14,Arapej,755,"70 rue Brillat Savarin, 75013 Paris"
Mazagran - Pierre de Coubertin,0.4285714285714285,14,Bicetre Hospital AP-HP,859,"78 rue du Général Leclerc, 94270 Val-de-Marne"
Mazagran - Pierre de Coubertin,0.4285714285714285,14,Naturally English,891,"boulevard Jourdan, 75014 Paris"
Place Fernand Forest,0.2727272727272727,33,Tour Cristal,86,"7-11 quai André Citroën, 75015 Paris"
Place Fernand Forest,0.2727272727272727,33,Statue of Liberty (Statue de la Liberté),180,"Pont de Grenelle (Pont de Grenelle), 75015 Paris"
Place Fernand Forest,0.2727272727272727,33,Unité de police de quartier,295,"C.C Beaugrenelle (City), 75015 Paris"
Place Fernand Forest,0.2727272727272727,33,Square Pablo Casals,306,"41 rue Emeriau (Saint-Charles), 75015 Paris"
Place Fernand Forest,0.2727272727272727,33,Pont Rouelle,344,"10 allée des Cygnes, 75016 Paris"
Place Fernand Forest,0.2727272727272727,33,Adhap,434,"35 avenue de Versailles, 75016 Paris"
Place Fernand Forest,0.2727272727272727,33,Centre Ophtalmologique Labrouste-Convention,535,"34 rue de la Convention, 75015 Paris"
Place Fernand Forest,0.2727272727272727,33,Jardin des Mères et Grands-Mères de la Place de Mai,565,"Rond-Point du Pont-Mirabeau, 75015 Paris"
Place Fernand Forest,0.2727272727272727,33,Sarl AB Fermetures,595,"25 rue de l'Église, 80110 Paris"
Place Fernand Forest,0.2727272727272727,33,Rénovation Serrero Père et Fils,609,"75 rue Lourmel, 75015 Paris"
Wurtz - Tolbiac,0.0,27,Arapej,375,"70 rue Brillat Savarin, 75013 Paris"
Wurtz - Tolbiac,0.0,27,Centre Hospitalier Sainte Anne,479,"1 rue Cabanis (Rue Ferrus), 75014 Paris"
Wurtz - Tolbiac,0.0,27,Puits artésien de la Butte aux Cailles,642,"1 place Paul Verlaine, 75013 Paris"
Wurtz - Tolbiac,0.0,27,Hôpital Privé des Peupliers,677,"8 place de l'Abbé Georges Hénocque, 75013 Paris"
Wurtz - Tolbiac,0.0,27,Ambulances Saint Charles,716,"54 rue de la Glacière, 75013 Paris"
Wurtz - Tolbiac,0.0,27,Ventilpro,800,"10 rue Bobillot, 75013 Paris"
Wurtz - Tolbiac,0.0,27,Le Barachois,840,"30 / 40 avenue d'Italie (C.C Italie Deux), 75013 Paris"
Wurtz - Tolbiac,0.0,27,Whereez,855,"40 avenue d'Italie, 75013 Paris"
Wurtz - Tolbiac,0.0,27,Lee Jun Manh,894,"35 rue de la Tombe Issoire, 75014 Paris"
Wurtz - Tolbiac,0.0,27,Naturally English,911,"boulevard Jourdan, 75014 Paris"
Hôtel de ville de Fontenay-sous-Bois,0.8,20,Prestigious Quality Driver,470,"5 rue Marcelin Berthelot, 94120 Fontenay-sous-Bois"
Pierre Demours - Laugier,0.5135135135135135,37,Production 3 ADC,207,"9 rue Villebois-Mareuil, 75017 Paris"
Pierre Demours - Laugier,0.5135135135135135,37,Etikol,333,"88 avenue des Ternes, 75017 Paris"
Pierre Demours - Laugier,0.5135135135135135,37,Clinique vétérinaire Wagranville,374,"4 rue Th\u00e9odore de Banville, 75017 Paris"
Pierre Demours - Laugier,0.5135135135135135,37,Eyal LEVY,378,"4 rue Théodore de Banville, 75017 Paris"
Pierre Demours - Laugier,0.5135135135135135,37,Ilyacine Maallaoui,399,"109 rue de Courcelles, 75017 Paris"
Pierre Demours - Laugier,0.5135135135135135,37,Wedivorce.fr,439,"9 Villa Berthier, 75017 Paris"
Pierre Demours - Laugier,0.5135135135135135,37,David CURIEL,465,"14 rue Margueritte, 75017 Paris"
Pierre Demours - Laugier,0.5135135135135135,37,Elyfleur,496,"82 avenue de Wagram, 75017 Paris"
Pierre Demours - Laugier,0.5135135135135135,37,Autocars Festimove,590,"9 rue Anatole de la Forge, 75017 Paris"
Pierre Demours - Laugier,0.5135135135135135,37,O Gusto,603,"98 avenue des Ternes, 75017 Paris"
Ivry - Simone Weil,0.8888888888888888,18,Galerie Oslo,20,"44 avenue d'Ivry, 75013 Paris"
Ivry - Simone Weil,0.8888888888888888,18,Leclerc SASU,694,"28 rue Colonel Domin\u00e9, 75013 Paris"
Ivry - Simone Weil,0.8888888888888888,18,Jardin Berthe Morisot,711,"34 rue du Dessous des Berges, 75013 Paris"
Ivry - Simone Weil,0.8888888888888888,18,Jeroulevert.Fr,748,"32 rue Barbès, 94200 Val-de-Marne"
Ivry - Simone Weil,0.8888888888888888,18,Sfic,830,"51-53 rue Barbès, 94200 Ivry-sur-Seine"
Ivry - Simone Weil,0.8888888888888888,18,Whereez,929,"40 avenue d'Italie, 75013 Paris"
Ivry - Simone Weil,0.8888888888888888,18,Électricité de France,931,"13 rue de Tolbiac, 75013 Paris"
Ivry - Simone Weil,0.8888888888888888,18,Puits artésien de la Butte aux Cailles,953,"1 place Paul Verlaine, 75013 Paris"
Ivry - Simone Weil,0.8888888888888888,18,Hôpital Privé des Peupliers,964,"8 place de l'Abbé Georges Hénocque, 75013 Paris"
Ivry - Simone Weil,0.8888888888888888,18,Fermetures a neuf,1054,"19 avenue d'Italie, 75013 Paris"
Metz - Faubourg Saint-Denis,0.8260869565217391,46,Mardin Çorba Salonu,68,"19 rue du Faubourg Saint-Denis, 75010 Paris"
Metz - Faubourg Saint-Denis,0.8260869565217391,46,Électricité de France,110,"9 boulevard de Strasbourg, 75010 Paris"
Metz - Faubourg Saint-Denis,0.8260869565217391,46,Retour Affectif Rapide en 24H,121,"24 boulevard Saint-Denis, 75010 Paris"
Metz - Faubourg Saint-Denis,0.8260869565217391,46,Rodizio,204,"rue Fbg Saint Martin, 75010 Paris"
Metz - Faubourg Saint-Denis,0.8260869565217391,46,Az Nettoyage et Débarras,381,"8 rue du Faubourg Poissonnière, 75010 Paris"
Metz - Faubourg Saint-Denis,0.8260869565217391,46,WHO,425,"10 rue Gabriel Laumain, 75010 Paris"
Metz - Faubourg Saint-Denis,0.8260869565217391,46,RAS Intérim et Recrutement,497,"5 rue Pierre Chausson, 75010 Paris"
Metz - Faubourg Saint-Denis,0.8260869565217391,46,Arti-Pro,542,"31 rue N-d de Nazareth, 75003 Paris"
Metz - Faubourg Saint-Denis,0.8260869565217391,46,Le 17,550,"17 boulevard de Magenta (Rue de Lancry), 75010 Paris"
Metz - Faubourg Saint-Denis,0.8260869565217391,46,Bobo Snack,584,"27 rue Meslay, 75003 Paris"
Botzaris - Crimée,0.6190476190476191,21,Ds Protec,136,"12 Villa Albert Robida, 75019 Paris"
Botzaris - Crimée,0.6190476190476191,21,Pour elle chez Wijdene,259,"15 rue de Liberté, 75000 Paris"
Botzaris - Crimée,0.6190476190476191,21,Commissariat Central de Police,581,"3-5 rue Erik Satie, 75019 Paris"
Botzaris - Crimée,0.6190476190476191,21,Aux Compagnons Alsaciens du Bâtiment,635,"108 rue de Crimée, 75019 Paris"
Botzaris - Crimée,0.6190476190476191,21,Ripolin Entreprise Quentin Pere & Fils,798,"65 rue R\u00e9beval, 75019 Paris"
Botzaris - Crimée,0.6190476190476191,21,Operators,821,"118 avenue Jean Jaurès, 75019 Paris"
Botzaris - Crimée,0.6190476190476191,21,Ambulance Timing,934,"307 rue de Belleville, 75019 Paris"
Botzaris - Crimée,0.6190476190476191,21,Hôpital Jean Jaurès,1024,"9-21 Sente des Dorées, 75019 Paris"
Saint-Didier - Raymond Poincaré,0.9375,16,Golden Spoon,119,"129 rue Lauriston, 75016 Paris 16eme Arrondissement"
Saint-Didier - Raymond Poincaré,0.9375,16,Ben Amou Philippe Philippe Ben Amou,319,"67 avenue Kleber, 75116 Paris"
Saint-Didier - Raymond Poincaré,0.9375,16,Pro Depannage,347,"11 rue du Bouquet de Longchamp, 75116 Paris"
Saint-Didier - Raymond Poincaré,0.9375,16,Place du Trocadéro,400,"19 place du Trocadéro et du Onze Novembre, 75016 Paris"
Saint-Didier - Raymond Poincaré,0.9375,16,Parvis des Libertés et des Droits de l'Homme,519,"place du Trocadéro, 75116 Paris"
Saint-Didier - Raymond Poincaré,0.9375,16,Lenôtre,552,"48 avenue Victo rue Hugo (Rue Paul Valéry), 75116 Paris"
Saint-Didier - Raymond Poincaré,0.9375,16,LOWELL Detective Prive Paris,552,"15 rue Pétrarque, 75016 Paris"
Saint-Didier - Raymond Poincaré,0.9375,16,Efront,568,"2/4 rue Louis David, 75016 Paris"
Saint-Didier - Raymond Poincaré,0.9375,16,Gardens of the Trocadero (Jardins du Trocadéro),650,"place du Trocadéro et du Onze Novembre, 75016 Paris"
Saint-Didier - Raymond Poincaré,0.9375,16,Neovote,661,"25 rue Lauriston, 75116 Paris"
Pelée - Alphonse Baudin,0.4117647058823529,34,Promenade Richard Lenoir,108,"54 boulevard Richard Lenoir, Paris"
Pelée - Alphonse Baudin,0.4117647058823529,34,Le Saint Sebastien,181,"42 rue Saint-Sébastien, 75011 Paris"
Pelée - Alphonse Baudin,0.4117647058823529,34,Jardin Truillot,188,"71bis boulevard Voltaire, 75011 Paris"
Pelée - Alphonse Baudin,0.4117647058823529,34,Square des Moines de Tibhirine,291,"71 B boulevard Voltaire, 75011 Paris"
Pelée - Alphonse Baudin,0.4117647058823529,34,Jardin May-Picqueray,361,"94 boulevard Richard-Lenoir, 75011 Paris"
Pelée - Alphonse Baudin,0.4117647058823529,34,Square Bréguet Sabin,374,"28 boulevard Richard Lenoir, 75011 Paris"
Pelée - Alphonse Baudin,0.4117647058823529,34,Helmut von Oberkampf,397,"20 rue Oberkampf, 75011 Paris"
Pelée - Alphonse Baudin,0.4117647058823529,34,Bouhanna Laurent,443,"17 boulevard des Filles du Calvaire, 75003 Paris"
Pelée - Alphonse Baudin,0.4117647058823529,34,Ambulances Port Royal 75,472,"37 avenue Parmentier, 75011 Paris"
Pelée - Alphonse Baudin,0.4117647058823529,34,Cocorico Web,564,"26 avenue Parmentier, 75011 Paris"
Traktir - Foch,0.8181818181818182,22,Institut Français Chirurgie de l'épaule,159,"5 rue du Dôme, 75116 Paris"
Traktir - Foch,0.8181818181818182,22,Epicerie de Nuit Paris Etoile,189,"26 rue Lauriston, 75116 Paris"
Traktir - Foch,0.8181818181818182,22,Neovote,208,"25 rue Lauriston, 75116 Paris"
Traktir - Foch,0.8181818181818182,22,Montfleuri Hôtel & Spa,241,"21 avenue de la Grande Armée, Paris, 75116 Paris"
Traktir - Foch,0.8181818181818182,22,Lenôtre,285,"48 avenue Victo rue Hugo (Rue Paul Valéry), 75116 Paris"
Traktir - Foch,0.8181818181818182,22,Jardins de l'Avenue Foch,312,"avenue Foch, 75016 Paris"
Traktir - Foch,0.8181818181818182,22,Autocars Festimove,396,"9 rue Anatole de la Forge, 75017 Paris"
Traktir - Foch,0.8181818181818182,22,Centre Iena Vision,450,"37 rue Galil\u00e9e, 75016 Paris"
Traktir - Foch,0.8181818181818182,22,Carole-Olivia Montenot,455,"15 rue Villaret de Joyeuse, 75017 Paris"
Traktir - Foch,0.8181818181818182,22,Wise Partners,459,"49 rue Galilee, 75116 Paris"
Saint-Lazare - Place d'Estienne d'Orves,0.8421052631578947,38,Terrasse de L’Hotel Mademoiselle Mars,116,"1 rue de la Tour des Dames (Rue Saint Lazare), 75009 Paris"
Saint-Lazare - Place d'Estienne d'Orves,0.8421052631578947,38,Caserne des Pompiers,200,"24 rue Blanche, 75009 Paris"
Saint-Lazare - Place d'Estienne d'Orves,0.8421052631578947,38,Pizza Yolo,235,"22 rue de Mogador, 75009 Paris"
Saint-Lazare - Place d'Estienne d'Orves,0.8421052631578947,38,Chantreux,401,"20 rue Notre Dame de Lorette, 75009 Paris"
Saint-Lazare - Place d'Estienne d'Orves,0.8421052631578947,38,Predictice,440,"33 rue la Fayette, 75009 Paris"
Saint-Lazare - Place d'Estienne d'Orves,0.8421052631578947,38,ILLOGICALL MUSIC records store,572,"metro blanche ligne 2, 63 rue Blanche, 75009 Paris"
Saint-Lazare - Place d'Estienne d'Orves,0.8421052631578947,38,Le Carmen,584,"34 rue Duperré, 75009 Paris"
Saint-Lazare - Place d'Estienne d'Orves,0.8421052631578947,38,Chez Papa,588,"59 rue de Clichy, 75009 Paris"
Saint-Lazare - Place d'Estienne d'Orves,0.8421052631578947,38,Commissariat Central du 9Ème Arrondissement,616,"14 bis rue Chauchat, 75009 Paris"
Saint-Lazare - Place d'Estienne d'Orves,0.8421052631578947,38,ChooseMyCompany,644,"36 rue de Liège, 75008 Paris"
Place Jules Ferry,0.5185185185185185,27,Jardin de la Vache Noire,252,"Galerie Ciale la Vache Noire, 94110 Arcueil"
Place Jules Ferry,0.5185185185185185,27,Centre Hospitalier Vétérinaire Frégis,488,"43 avenue Aristide Briand, 94110 Arcueil"
Place Jules Ferry,0.5185185185185185,27,Jeune Homme à la flûte,635,"Square la Fontaine, 92120 Montrouge"
Place Jules Ferry,0.5185185185185185,27,Restaurant Le Victor Hugo,659,"52 rue Louis Rolland, 92120 Montrouge"
Place Jules Ferry,0.5185185185185185,27,Chez Dina,716,"28 avenue Laplace (1 rue Ernest Renan), 94110 Arcueil"
Place Jules Ferry,0.5185185185185185,27,cabinet professeur verber voyant medium marabout Gentilly,821,"7 rue Dedouvre, 94250 Gentilly"
Place Jules Ferry,0.5185185185185185,27,Statue de Coluche,851,"1 place de la Libération, 92120 Montrouge"
Place Jules Ferry,0.5185185185185185,27,Espace R'danses,997,"18/20 avenue Emile Boutroux, 92120 Montrouge"
Censier - Santeuil,0.373134328358209,67,Le Boulanger de Monge,255,"48 rue de la Clef, 75005 Paris"
Censier - Santeuil,0.373134328358209,67,Fontaine Guy Lartigue,307,"53 rue Censier, 75005 Paris"
Censier - Santeuil,0.373134328358209,67,L'Ethik A Table,356,"5 rue de la Collégiale, 75005 Paris"
Censier - Santeuil,0.373134328358209,67,Clinique du Sport (Clinique du Sport - Ramsay Santé),361,"36 B boulevard Saint Marcel, 75005 Paris"
Censier - Santeuil,0.373134328358209,67,Électricité de France,368,"5 rue Linné, 75005 Paris"
Censier - Santeuil,0.373134328358209,67,Mister Vtc,435,"9 rue des Arènes, 75005 Paris"
Censier - Santeuil,0.373134328358209,67,L'Atelier Jussieu,497,"35 rue Linné, 75005 Paris"
Censier - Santeuil,0.373134328358209,67,Fontaine de la Contrescarpe,528,"place de la Contrescarpe, 75005 Paris"
Censier - Santeuil,0.373134328358209,67,Service des Urgences de la Pitié-Salpêtrière,699,"Hôpital de la Pitié-Salpêtrière, 75013 Paris"
Censier - Santeuil,0.373134328358209,67,ASC,702,"68 boulevard de Port-Royal, 75005 Paris"
